iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,death_rate
KEN,Africa,Kenya,2020-07-21,14168.0,397.0,482.429,250.0,12.0,6.857,257.667,7.22,8.774,4.547,0.218,0.125,1.29,,,,,,,,,3637.0,249998.0,4.547,0.066,4109.0,0.075,0.1174,8.5,tests performed,,,,,,,,,,,,,,81.48,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017645398080180688
KEN,Africa,Kenya,2020-07-22,14805.0,637.0,507.571,260.0,10.0,7.286,269.252,11.585,9.231,4.729,0.182,0.133,1.3,,,,,,,,,4275.0,254273.0,4.624,0.078,4111.0,0.075,0.1235,8.1,tests performed,,,,,,,,,,,,,,81.48,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017561634582911177
KEN,Africa,Kenya,2020-07-23,15601.0,796.0,561.143,263.0,3.0,6.571,283.728,14.476,10.205,4.783,0.055,0.12,1.3,,,,,,,,,6754.0,261027.0,4.747,0.123,4520.0,0.082,0.1241,8.1,tests performed,,,,,,,,,,,,,,81.48,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016857893724761232
KEN,Africa,Kenya,2020-07-24,16268.0,667.0,600.857,274.0,11.0,7.429,295.859,12.13,10.928,4.983,0.2,0.135,1.25,,,,,,,,,5075.0,266102.0,4.839,0.092,4738.0,0.086,0.1268,7.9,tests performed,,,,,,,,,,,,,,81.48,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016842881731005656
KEN,Africa,Kenya,2020-07-25,16643.0,375.0,556.143,278.0,4.0,7.571,302.679,6.82,10.114,5.056,0.073,0.138,1.21,,,,,,,,,,,,,4635.0,0.084,0.12,8.3,tests performed,,,,,,,,,,,,,,81.48,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016703719281379557
KEN,Africa,Kenya,2020-07-26,17603.0,960.0,607.143,280.0,2.0,6.571,320.138,17.459,11.042,5.092,0.036,0.12,1.25,,,,,,,,,,,,,4460.0,0.081,0.1361,7.3,tests performed,,,,,,,,,,,,,,81.48,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01590637959438732
KEN,Africa,Kenya,2020-07-27,17975.0,372.0,600.571,285.0,5.0,6.714,326.903,6.765,10.922,5.183,0.091,0.122,1.2,,,,,,,,,,279612.0,5.085,,4750.0,0.086,0.1264,7.9,tests performed,,,,,,,,,,,,,,81.48,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.015855354659248956
KEN,Africa,Kenya,2020-07-28,18581.0,606.0,630.429,299.0,14.0,7.0,337.924,11.021,11.465,5.438,0.255,0.127,1.17,,,,,,,,,4888.0,284500.0,5.174,0.089,4929.0,0.09,0.1279,7.8,tests performed,,,,,,,,,,,,,,81.48,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016091706581992358
KEN,Africa,Kenya,2020-07-29,19125.0,544.0,617.143,311.0,12.0,7.286,347.818,9.893,11.224,5.656,0.218,0.133,1.14,,,,,,,,,5259.0,289759.0,5.27,0.096,5069.0,0.092,0.1217,8.2,tests performed,,,,,,,,,,,,,,81.48,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016261437908496733
KEN,Africa,Kenya,2020-07-30,19913.0,788.0,616.0,325.0,14.0,8.857,362.149,14.331,11.203,5.911,0.255,0.161,1.14,,,,,,,,,5521.0,295280.0,5.37,0.1,4893.0,0.089,0.1259,7.9,tests performed,,,,,,,,,,,,,,81.48,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01632099633405313
KEN,Africa,Kenya,2020-07-31,20636.0,723.0,624.0,341.0,16.0,9.571,375.298,13.149,11.348,6.202,0.291,0.174,1.13,,,,,,,,,8679.0,303959.0,5.528,0.158,5408.0,0.098,0.1154,8.7,tests performed,,,,,,,,,,,,,,81.48,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01652452025586354
KEN,Africa,Kenya,2020-08-01,21363.0,727.0,674.286,364.0,23.0,12.286,388.519,13.222,12.263,6.62,0.418,0.223,1.12,,,,,,,,,6371.0,310330.0,5.644,0.116,5675.0,0.103,0.1188,8.4,tests performed,,,,,,,,,,,,,,75.93,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017038805411225016
KEN,Africa,Kenya,2020-08-02,22053.0,690.0,635.714,369.0,5.0,12.714,401.068,12.549,11.561,6.711,0.091,0.231,1.1,,,,,,,,,5393.0,315723.0,5.742,0.098,5802.0,0.106,0.1096,9.1,tests performed,,,,,,,,,,,,,,75.93,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01673241735818256
KEN,Africa,Kenya,2020-08-03,22597.0,544.0,660.286,382.0,13.0,13.857,410.961,9.893,12.008,6.947,0.236,0.252,1.09,,,,,,,,,2653.0,318376.0,5.79,0.048,5538.0,0.101,0.1192,8.4,tests performed,,,,,,,,,,,,,,75.93,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016904898880382352
KEN,Africa,Kenya,2020-08-04,23202.0,605.0,660.143,388.0,6.0,12.714,421.964,11.003,12.006,7.056,0.109,0.231,1.06,,,,,,,,,4547.0,322923.0,5.873,0.083,5489.0,0.1,0.1203,8.3,tests performed,,,,,,,,,,,,,,75.93,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01672269631928282
KEN,Africa,Kenya,2020-08-05,23873.0,671.0,678.286,391.0,3.0,11.429,434.167,12.203,12.336,7.111,0.055,0.208,1.02,,,,,,,,,6200.0,329123.0,5.986,0.113,5623.0,0.102,0.1206,8.3,tests performed,,,,,,,,,,,,,,75.93,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016378335357935744
KEN,Africa,Kenya,2020-08-06,24411.0,538.0,642.571,399.0,8.0,10.571,443.952,9.784,11.686,7.256,0.145,0.192,0.98,,,,,,,,,6195.0,335318.0,6.098,0.113,5720.0,0.104,0.1123,8.9,tests performed,,,,,,,,,,,,,,73.15,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016345090328130762
KEN,Africa,Kenya,2020-08-07,25138.0,727.0,643.143,413.0,14.0,10.286,457.173,13.222,11.697,7.511,0.255,0.187,0.99,,,,,,,,,6814.0,342132.0,6.222,0.124,5453.0,0.099,0.1179,8.5,tests performed,,,,,,,,,,,,,,73.15,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01642931020765375
KEN,Africa,Kenya,2020-08-08,25837.0,699.0,639.143,418.0,5.0,7.714,469.886,12.712,11.624,7.602,0.091,0.14,0.99,,,,,,,,,7175.0,349307.0,6.353,0.13,5568.0,0.101,0.1148,8.7,tests performed,,,,,,,,,,,,,,73.15,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016178348879513877
KEN,Africa,Kenya,2020-08-09,26436.0,599.0,626.143,420.0,2.0,7.286,480.78,10.894,11.387,7.638,0.036,0.133,0.98,,,,,,,,,4420.0,353727.0,6.433,0.08,5429.0,0.099,0.1153,8.7,tests performed,,,,,,,,,,,,,,73.15,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.015887426236949616
KEN,Africa,Kenya,2020-08-10,26928.0,492.0,618.714,423.0,3.0,5.857,489.727,8.948,11.252,7.693,0.055,0.107,0.97,,,,,,,,,4603.0,358330.0,6.517,0.084,5708.0,0.104,0.1084,9.2,tests performed,,,,,,,,,,,,,,73.15,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01570855614973262
KEN,Africa,Kenya,2020-08-11,27425.0,497.0,603.286,438.0,15.0,7.143,498.766,9.039,10.972,7.966,0.273,0.13,0.95,,,,,,,,,4171.0,362501.0,6.593,0.076,5654.0,0.103,0.1067,9.4,tests performed,,,,,,,,,,,,,,73.15,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.015970829535095717
KEN,Africa,Kenya,2020-08-12,28104.0,679.0,604.429,456.0,18.0,9.286,511.115,12.349,10.992,8.293,0.327,0.169,0.92,,,,,,,,,6590.0,369091.0,6.712,0.12,5710.0,0.104,0.1059,9.4,tests performed,,,,,,,,,,,,,,73.15,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016225448334756618
KEN,Africa,Kenya,2020-08-13,28754.0,650.0,620.429,460.0,4.0,8.714,522.936,11.821,11.283,8.366,0.073,0.158,0.87,,,,,,,,,6768.0,375859.0,6.836,0.123,5792.0,0.105,0.1071,9.3,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01599777422271684
KEN,Africa,Kenya,2020-08-14,29334.0,580.0,599.429,465.0,5.0,7.429,533.484,10.548,10.902,8.457,0.091,0.135,0.82,,,,,,,,,5458.0,381317.0,6.935,0.099,5598.0,0.102,0.1071,9.3,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01585191245653508
KEN,Africa,Kenya,2020-08-15,29849.0,515.0,573.143,472.0,7.0,7.714,542.85,9.366,10.423,8.584,0.127,0.14,0.78,,,,,,,,,,,,,5294.0,0.096,0.1083,9.2,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.015812925056115784
KEN,Africa,Kenya,2020-08-16,30120.0,271.0,526.286,474.0,2.0,7.714,547.779,4.929,9.571,8.62,0.036,0.14,0.73,,,,,,,,,,391416.0,7.119,,5384.0,0.098,0.0977,10.2,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.015737051792828687
KEN,Africa,Kenya,2020-08-17,30365.0,245.0,491.0,482.0,8.0,8.429,552.234,4.456,8.93,8.766,0.145,0.153,0.73,,,,,,,,,3150.0,394566.0,7.176,0.057,5177.0,0.094,0.0948,10.5,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01587353861353532
KEN,Africa,Kenya,2020-08-18,30636.0,271.0,458.714,487.0,5.0,7.0,557.163,4.929,8.342,8.857,0.091,0.127,0.72,,,,,,,,,4019.0,398585.0,7.249,0.073,5155.0,0.094,0.089,11.2,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.015896331113722417
KEN,Africa,Kenya,2020-08-19,31015.0,379.0,415.857,506.0,19.0,7.143,564.056,6.893,7.563,9.202,0.346,0.13,0.71,,,,,,,,,,,,,4856.0,0.088,0.0856,11.7,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01631468644204417
KEN,Africa,Kenya,2020-08-20,31441.0,426.0,383.857,516.0,10.0,8.0,571.803,7.747,6.981,9.384,0.182,0.145,0.7,,,,,,,,,,,,,4532.0,0.082,0.0847,11.8,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016411691740084604
KEN,Africa,Kenya,2020-08-21,31763.0,322.0,347.0,532.0,16.0,9.571,577.659,5.856,6.311,9.675,0.291,0.174,0.69,,,,,,,,,,412080.0,7.494,,4395.0,0.08,0.079,12.7,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016749047634039605
KEN,Africa,Kenya,2020-08-22,32118.0,355.0,324.143,542.0,10.0,10.0,584.115,6.456,5.895,9.857,0.182,0.182,0.7,,,,,,,,,5724.0,417804.0,7.598,0.104,4491.0,0.082,0.0722,13.9,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016875272432903668
KEN,Africa,Kenya,2020-08-23,32364.0,246.0,320.571,548.0,6.0,10.571,588.589,4.474,5.83,9.966,0.109,0.192,0.7,,,,,,,,,4179.0,421983.0,7.674,0.076,4367.0,0.079,0.0734,13.6,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016932394018044743
KEN,Africa,Kenya,2020-08-24,32557.0,193.0,313.143,554.0,6.0,10.286,592.099,3.51,5.695,10.075,0.109,0.187,0.71,,,,,,,,,3381.0,425364.0,7.736,0.061,4400.0,0.08,0.0712,14.1,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017016309856559265
KEN,Africa,Kenya,2020-08-25,32803.0,246.0,309.571,559.0,5.0,10.286,596.573,4.474,5.63,10.166,0.091,0.187,0.71,,,,,,,,,4149.0,429513.0,7.811,0.075,4418.0,0.08,0.0701,14.3,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017041124287412737
KEN,Africa,Kenya,2020-08-26,33016.0,213.0,285.857,564.0,5.0,8.286,600.447,3.874,5.199,10.257,0.091,0.151,0.7,,,,,,,,,,,,,4396.0,0.08,0.065,15.4,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017082626605282286
KEN,Africa,Kenya,2020-08-27,33389.0,373.0,278.286,567.0,3.0,7.286,607.231,6.784,5.061,10.312,0.055,0.133,0.7,,,,,,,,,,438193.0,7.969,,4373.0,0.08,0.0636,15.7,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016981640660097636
KEN,Africa,Kenya,2020-08-28,33630.0,241.0,266.714,567.0,0.0,5.0,611.614,4.383,4.851,10.312,0.0,0.091,0.67,,,,,,,,,4520.0,442713.0,8.051,0.082,4376.0,0.08,0.0609,16.4,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016859946476360393
KEN,Africa,Kenya,2020-08-29,33794.0,164.0,239.429,572.0,5.0,4.286,614.596,2.983,4.354,10.403,0.091,0.078,0.67,,,,,,,,,3009.0,445722.0,8.106,0.055,3988.0,0.073,0.06,16.7,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016926081552938392
KEN,Africa,Kenya,2020-08-30,34057.0,263.0,241.857,574.0,2.0,3.714,619.379,4.783,4.399,10.439,0.036,0.068,0.69,,,,,,,,,4424.0,450146.0,8.187,0.08,4023.0,0.073,0.0601,16.6,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016854097542355465
KEN,Africa,Kenya,2020-08-31,34201.0,144.0,234.857,577.0,3.0,3.286,621.998,2.619,4.271,10.494,0.055,0.06,0.69,,,,,,,,,4260.0,454406.0,8.264,0.077,4149.0,0.075,0.0566,17.7,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016870851729481592
KEN,Africa,Kenya,2020-09-01,34315.0,114.0,216.0,577.0,0.0,2.571,624.071,2.073,3.928,10.494,0.0,0.047,0.67,,,,,,,,,1682.0,456088.0,8.295,0.031,3796.0,0.069,0.0569,17.6,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016814804021564912
KEN,Africa,Kenya,2020-09-02,34493.0,178.0,211.0,581.0,4.0,2.429,627.309,3.237,3.837,10.566,0.073,0.044,0.66,,,,,,,,,3474.0,459562.0,8.358,0.063,3673.0,0.067,0.0574,17.4,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01684399733279216
KEN,Africa,Kenya,2020-09-03,34705.0,212.0,188.0,585.0,4.0,2.571,631.164,3.856,3.419,10.639,0.073,0.047,0.64,,,,,,,,,3937.0,463499.0,8.429,0.072,3615.0,0.066,0.052,19.2,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01685636075493445
KEN,Africa,Kenya,2020-09-04,34884.0,179.0,179.143,589.0,4.0,3.143,634.419,3.255,3.258,10.712,0.073,0.057,0.64,,,,,,,,,4178.0,467677.0,8.505,0.076,3566.0,0.065,0.0502,19.9,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016884531590413945
KEN,Africa,Kenya,2020-09-05,35020.0,136.0,175.143,594.0,5.0,3.143,636.893,2.473,3.185,10.803,0.091,0.057,0.64,,,,,,,,,3707.0,471384.0,8.573,0.067,3666.0,0.067,0.0478,20.9,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016961736150770988
KEN,Africa,Kenya,2020-09-06,35103.0,83.0,149.429,597.0,3.0,3.286,638.402,1.509,2.718,10.857,0.055,0.06,0.66,,,,,,,,,3093.0,474477.0,8.629,0.056,3476.0,0.063,0.043,23.3,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017007093410819588
KEN,Africa,Kenya,2020-09-07,35205.0,102.0,143.429,599.0,2.0,3.143,640.257,1.855,2.608,10.894,0.036,0.057,0.72,,,,,,,,,2668.0,477145.0,8.678,0.049,3248.0,0.059,0.0442,22.6,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017014628603891493
KEN,Africa,Kenya,2020-09-08,35356.0,151.0,148.714,599.0,0.0,3.143,643.004,2.746,2.705,10.894,0.0,0.057,0.75,,,,,,,,,2552.0,479697.0,8.724,0.046,3373.0,0.061,0.0441,22.7,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.016941961760380132
KEN,Africa,Kenya,2020-09-09,35460.0,104.0,138.143,607.0,8.0,3.714,644.895,1.891,2.512,11.039,0.145,0.068,0.75,,,,,,,,,2285.0,481982.0,8.766,0.042,3203.0,0.058,0.0431,23.2,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017117879300620416
KEN,Africa,Kenya,2020-09-10,35603.0,143.0,128.286,612.0,5.0,3.857,647.496,2.601,2.333,11.13,0.091,0.07,0.76,,,,,,,,,,,,,3239.0,0.059,0.0396,25.2,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017189562677302473
KEN,Africa,Kenya,2020-09-11,35793.0,190.0,129.857,616.0,4.0,3.857,650.951,3.455,2.362,11.203,0.073,0.07,0.82,,,,,,,,,,,,,3241.0,0.059,0.0401,25.0,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017210069007906573
KEN,Africa,Kenya,2020-09-12,35969.0,176.0,135.571,619.0,3.0,3.571,654.152,3.201,2.466,11.257,0.055,0.065,0.85,,,,,,,,,,494560.0,8.994,,3311.0,0.06,0.0409,24.4,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017209263532486307
KEN,Africa,Kenya,2020-09-13,36157.0,188.0,150.571,622.0,3.0,3.571,657.571,3.419,2.738,11.312,0.055,0.065,0.86,,,,,,,,,3092.0,497652.0,9.051,0.056,3311.0,0.06,0.0455,22.0,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017202754653317477
KEN,Africa,Kenya,2020-09-14,36205.0,48.0,142.857,624.0,2.0,3.571,658.444,0.873,2.598,11.348,0.036,0.065,0.83,,,,,,,,,,,,,3299.0,0.06,0.0433,23.1,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017235188509874325
KEN,Africa,Kenya,2020-09-15,36301.0,96.0,135.0,634.0,10.0,5.0,660.19,1.746,2.455,11.53,0.182,0.091,0.82,,,,,,,,,,,,,3304.0,0.06,0.0409,24.5,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017465083606512218
KEN,Africa,Kenya,2020-09-16,36301.0,0.0,120.143,634.0,0.0,3.857,660.19,0.0,2.185,11.53,0.0,0.07,0.83,,,,,,,,,,,,,3347.0,0.061,0.0359,27.9,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017465083606512218
KEN,Africa,Kenya,2020-09-17,36576.0,275.0,139.0,642.0,8.0,4.286,665.191,5.001,2.528,11.676,0.145,0.078,0.96,,,,,,,,,,,,,3118.0,0.057,0.0446,22.4,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01755249343832021
KEN,Africa,Kenya,2020-09-18,36724.0,148.0,133.0,646.0,4.0,4.286,667.883,2.692,2.419,11.749,0.073,0.078,0.94,,,,,,,,,,,,,2889.0,0.053,0.046,21.7,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017590676396906656
KEN,Africa,Kenya,2020-09-19,36829.0,105.0,122.857,646.0,0.0,3.857,669.792,1.91,2.234,11.749,0.0,0.07,0.94,,,,,,,,,,,,,2659.0,0.048,0.0462,21.6,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.01754052512965326
KEN,Africa,Kenya,2020-09-20,36981.0,152.0,117.714,648.0,2.0,3.714,672.557,2.764,2.141,11.785,0.036,0.068,0.99,,,,,,,,,,,,,2587.0,0.047,0.0455,22.0,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017522511559990267
KEN,Africa,Kenya,2020-09-21,37079.0,98.0,124.857,650.0,2.0,3.714,674.339,1.782,2.271,11.821,0.036,0.068,1.03,,,,,,,,,,518350.0,9.427,,2587.0,0.047,0.0483,20.7,tests performed,,,,,,,,,,,,,,70.37,54985702.0,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,,,,,0.017530138353245774
